WETH_price,gas_price_gwei,num_new_barks,num_sales_taken,incentive_amount,num_unsafe_vaults,auction_debt,avg_time_to_liquidation
3423.99,77.68416570703828,0,0,0.0,0,0.0,
3410.0,79.9537901580277,0,0,0.0,1,0.0,
3422.48,81.84025052917166,1,0,3146.042681489873,0,26460.42681489873,1.1240506329113924
3392.76,86.2484122406286,0,0,0.0,0,26460.42681489873,1.1240506329113924
3373.29,86.6671298058045,0,0,0.0,1,26460.42681489873,1.1240506329113924
3356.02,87.25602683675035,1,0,25549.80925863884,2,276958.51940128714,1.1238938053097345
3330.0,88.29404221854573,2,0,5807.841370775265,0,325036.9331090398,1.1235813366960907
3273.89,98.16566246901618,0,0,0.0,3,325036.9331090398,1.1235813366960907
3256.96,96.05989773932254,3,0,14734.112572262435,2,457378.05883166415,1.1231155778894473
3237.18,96.7031428089366,2,0,12003.591432145939,1,567413.9731531235,1.1228070175438596
3182.04,107.51452783545857,1,0,3469.198432048568,2,597105.9574736092,1.1226533166458073
3190.37,114.04694481637488,2,0,8823.538895844356,0,675341.3464320528,1.122347066167291
3193.4,119.0151861322317,0,0,0.0,0,675341.3464320528,1.122347066167291
3159.6,120.04348531514978,0,0,0.0,0,675341.3464320528,1.122347066167291
3173.73,128.80172443924664,0,0,0.0,0,675341.3464320528,1.122347066167291
3179.07,116.26734246597238,0,0,0.0,0,675341.3464320528,1.122347066167291
3174.53,116.6167372523883,0,1,0.0,0,648880.919617154,1.122347066167291
3107.28,103.16889796080186,0,0,0.0,4,648880.919617154,1.122347066167291
3119.01,114.44419871282876,4,0,12972.722662059192,0,758608.146237746,1.1217391304347826
3100.62,118.65677427988962,0,1,0.0,0,720706.9101387839,1.1217391304347826
3149.46,134.11870290778785,0,9,0.0,0,592935.9277365049,1.1217391304347826
3138.46,142.15408772322897,0,0,0.0,0,592935.9277365049,1.1217391304347826
3107.81,137.4746226093525,0,0,0.0,0,592935.9277365049,1.1217391304347826
3096.08,134.83953898114558,0,0,0.0,0,592935.9277365049,1.1217391304347826
3080.59,123.6424782680676,0,0,0.0,0,592935.9277365049,1.1217391304347826
3011.83,152.12527973856913,0,0,0.0,3,592935.9277365049,1.1217391304347826
2937.49,219.0400772954,3,0,29984.521187895196,10,877781.1396154568,1.1212871287128714
2949.55,243.77132116777042,10,0,52592.46413989184,0,1353705.7810143752,1.119804400977995
2915.4,383.6026538535364,0,0,0.0,2,1353705.7810143752,1.119804400977995
